"Col0","pAc","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN16","MQN17","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN41","MQN42"
1334,9.12,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=C(C(=C4)F)C5=C(N(N=C5)C)C6CCCN(C6)C(C)C)C(C)C",5.217720000000005,148.1399999999998,228.1769642326406,78.82000000000001,532.6680000000002,532.307436024,9,0,5,0,9,0,10,39,76,1,1,6,4,1,2,3,1,2,1,0,0,0.5172413793103449,23.64801409891942,13.945951950720225,11.335689214662665,7.9764489113696575,6.020671263605285,13.945951950720225,11.335689214662665,7.9764489113696575,6.020671263605285,-3.5299999999999994,25.73222537519212,9.894860965438852,4.539949123165592,4.736862953800049,64.73417151291473,13.592428388589765,12.740958040736519,64.01467141277224,24.52642128014937,0.0,34.0330914659393,4.39041504767482,5.749511833283905,0.0,9.127278001474869,38.9959359074287,7.04767198267719,72.00667335467502,19.696394776338067,41.86197461404366,39.782603299223204,0.0,14.203872332441883,4.681802935145185,19.040175024714422,10.197363616602075,0.0,0.0,60.07145271867931,54.984129716515746,23.99897946407111,35.51635162969103,5.824404497999927,0.0,0.0,0.0,29,1,0,0,0,0,0,8,0,1,39,12,0,22,10,5,10,9,0,0,0,0,7,0,2,0,15,15,0,0,0,3,2,1,4,2
1335,9.15,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CC=NN5C6CCCN(C6)C(C)(C)CO)C(C)C",4.361620000000004,149.52579999999978,228.80566258191038,99.05000000000001,530.6770000000002,530.3117724560001,10,1,6,1,10,0,10,39,77,1,1,6,4,1,2,3,1,2,1,0,0,0.5172413793103449,23.501720271786322,13.926435066768342,11.597119572929703,7.995651792471792,5.75158269778382,13.926435066768342,11.597119572929703,7.995651792471792,5.75158269778382,-3.4999999999999996,25.760631001371742,9.911712,4.652638130805324,4.736862953800049,75.94466529550374,6.544756405912575,6.923737199690624,58.44467820091036,36.65915541707259,0.0,34.163567969090764,0.0,5.749511833283905,0.0,9.843390348640755,38.99593590742869,0.0,71.62769256089697,26.303276740850986,42.48355991507252,39.91307980237467,0.0,14.41048999643211,9.581712665995664,14.6497599770396,10.197363616602075,0.0,6.06636706846161,72.20418685560253,36.08266112236703,30.450858686118913,29.699130788645135,5.824404497999927,0.0,0.0,0.0,29,0,0,0,0,0,0,8,1,1,39,12,0,22,10,6,12,10,1,1,0,0,6,1,1,1,17,13,0,0,0,3,2,1,4,2
1336,9.15,"CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=C(C(=N4)C6=CC(=CC(=C6)F)O)C(=NC=N5)N",4.284440000000004,142.7101999999999,215.2178199638702,124.74,507.5290000000002,507.18190116400007,9,3,4,2,9,0,10,38,60,0,0,6,6,0,0,3,0,0,3,0,0,0.10714285714285714,20.552017943434855,11.857446442550378,9.08599377651331,6.53749565485827,4.798073411217001,11.857446442550378,9.08599377651331,6.53749565485827,4.798073411217001,-5.119999999999999,23.288874130388972,8.768742025047262,3.7381300496419563,11.292934372214193,34.406047348919905,6.544756405912575,19.664695240427143,16.95130748139392,71.78552794345246,0.0,38.8810921285426,10.208277825509848,5.749511833283905,0.0,9.496942442515525,29.2995199540792,0.0,20.392230805293824,5.733667477162185,100.1133231609443,22.694277594512922,27.754189145148608,10.84019487200289,9.361636831863176,24.02415354566163,5.098681808301038,0.0,30.33183534230805,49.239845656621675,11.629818560158606,21.976535421229414,41.775004425690334,5.647177220767728,0.0,5.559266895052008,0.0,28,1,0,0,0,0,1,6,2,0,38,9,1,17,16,4,11,9,3,2,0,0,6,1,0,0,15,16,0,0,0,1,5,0,4,2
1337,9.15,"CC(C)N1C(=NC(=N1)N)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CC=NN5C6CCN(CC6)C",3.4943000000000026,133.96039999999994,203.89155106914063,104.83999999999999,473.58500000000026,473.26515661200006,10,2,4,1,10,0,10,35,66,0,0,6,4,1,2,3,1,2,1,0,0,0.44,20.424750164289442,12.268935842503025,9.729938846406867,6.954705259521661,5.09666195927559,12.268935842503025,9.729938846406867,6.954705259521661,5.09666195927559,-3.6599999999999993,21.845414980937385,8.528202143362142,3.871068674772062,10.470530430962235,65.74000266644396,6.544756405912575,0.0,38.7727993035292,36.65915541707259,0.0,34.163567969090764,5.948339280986494,5.749511833283905,0.0,4.736862953800049,38.99593590742869,0.0,45.31755570944176,32.47773423617744,36.65915541707259,39.91307980237467,5.948339280986494,19.93753980960407,4.681802935145185,9.665781456092393,10.082660329248245,5.098681808301038,6.06636706846161,65.02540364512043,23.99897946407111,23.843976721605994,23.874726290645214,5.824404497999927,5.948339280986494,0.0,0.0,25,0,0,0,0,0,1,8,0,1,35,8,0,22,10,4,11,10,2,1,0,0,4,0,1,0,17,13,0,0,0,3,2,1,4,2
1338,9.15,"CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=C(C(=CC=C5)N)C(=N4)C6=CC(=CC(=C6)F)O",5.494440000000005,147.12019999999984,216.77852400197722,98.96000000000001,505.5530000000002,505.191403228,7,3,4,2,7,0,8,38,62,0,0,6,6,0,0,2,0,0,4,0,0,0.1,20.81229129081419,12.137852003412391,9.369843259502934,6.789191349501954,5.033149565514707,12.137852003412391,9.369843259502934,6.789191349501954,5.033149565514707,-4.9799999999999995,23.420464220359676,8.84517651633176,3.778020349755099,11.292934372214193,24.43809030702549,6.544756405912575,19.664695240427143,16.95130748139392,83.65730907407277,0.0,38.75061562539113,10.077801322358383,5.749511833283905,0.0,9.496942442515525,19.331562912184786,0.0,20.392230805293824,5.733667477162185,111.98510429156461,22.694277594512922,27.493236138845674,10.84019487200289,14.043439767008362,9.374393568622029,5.098681808301038,0.0,36.39820241076966,61.372579793544894,17.31720483484217,27.493236138845674,29.629821573090762,0.0,0.0,5.559266895052008,0.0,30,1,0,0,0,0,1,4,2,0,38,9,1,17,16,4,9,7,3,2,0,0,6,1,0,0,15,16,0,0,0,1,5,0,4,2
1339,9.15,"CC(C)N1C(=NC=N1)C2=CN3CCOC4=CC(=NC=C4C3=N2)N5CCCC5CN6CCCC6",3.241500000000002,126.39600000000007,193.9558095499135,77.13,448.5750000000004,448.26990764400006,9,0,5,0,9,0,9,33,65,1,1,6,3,2,3,3,2,3,0,0,0,0.5833333333333334,19.521126481466755,12.26427669032998,9.649392524424973,7.0890993551604575,5.435754049055352,12.26427669032998,9.649392524424973,7.0890993551604575,5.435754049055352,-2.94,20.651726870959372,8.442335669015138,3.7768877208385168,9.636772684650527,73.02717810224087,6.544756405912575,0.0,45.57260172023325,24.787374286452305,0.0,22.90618848254531,5.817862777835028,5.749511833283905,0.0,4.736862953800049,34.19942968492968,0.0,58.15919895529379,37.6858173190137,24.787374286452305,28.655700315829215,5.817862777835028,19.10378206329236,0.0,19.63373849798681,5.098681808301038,0.0,0.0,52.62027370291043,43.63324868180883,12.10820789760957,36.01990914324478,5.824404497999927,0.0,0.0,0.0,24,0,0,0,0,0,0,8,0,1,33,7,0,23,8,5,10,9,0,0,0,0,2,1,1,0,18,11,0,0,0,4,1,1,4,2
1340,9.15,"CC1=NC(=NC=C1C2=NC3=C(C(=N2)N4CCOCC4)SC(=C3)CN5CCN(CC5)S(=O)(=O)C)N",0.9527200000000009,132.31620000000004,202.1855308323428,130.67,504.6420000000003,504.17257875600006,11,2,5,1,11,0,13,34,62,0,0,5,3,2,2,3,2,2,0,0,0,0.5238095238095238,20.900741620922282,13.84346413231535,11.681979599892884,8.542112239062194,6.277990285950435,11.178655932123121,8.56279179088774,6.133953239793206,4.296363530095412,-2.45,23.29928440163713,9.302661849053349,4.839223429759393,10.633577208012664,96.29690833827716,21.30491051312021,6.923737199690624,10.571075188549761,12.263210640074686,0.0,21.604476623782283,11.766202058821523,0.0,11.336785877934737,13.154659938128987,29.141039805935545,0.0,13.4684936056032,69.37164875602535,22.83428582862445,11.387855989696924,43.34289972424921,15.370440161812713,4.899909730850478,28.35371106811777,4.305215991296234,11.336785877934737,0.0,12.990104268152233,56.8872856067024,40.94353323316806,0.0,11.642267275834955,15.97163043439408,0.0,0.0,21,0,0,0,0,2,1,7,2,1,34,8,2,20,8,5,14,11,2,1,0,0,5,1,0,1,16,11,0,0,0,1,4,0,2,1
1341,9.17,"CC1=C(C=C2C(=C1)OCCN3C2=NC(=C3)C4=NC(=NN4C(C)C)C)[C@H](C)N5CCN(CC5)C(C)C",4.485740000000004,138.7299999999999,208.47187695128943,64.24,477.6570000000003,477.32160886800006,8,0,5,0,8,0,8,35,74,1,0,5,3,1,2,2,1,2,1,0,0,0.5925925925925926,22.245485761220603,12.990783406666438,10.559162006255328,7.507793132644675,5.408042606638863,12.990783406666438,10.559162006255328,7.507793132644675,5.408042606638863,-2.7100000000000004,24.005194818142726,9.390980309318586,4.493633948765899,4.736862953800049,72.94310931214412,6.544756405912575,13.847474399381248,63.653675138142944,18.3295777085363,0.0,22.90618848254531,0.0,5.749511833283905,0.0,4.736862953800049,34.115360894832946,0.0,73.13643929119081,32.78590758816322,35.28088518993022,28.655700315829215,0.0,9.303962601591405,9.799819461700956,14.6497599770396,5.098681808301038,0.0,0.0,71.72579751815157,50.50139168270726,12.10820789760957,29.699130788645135,5.824404497999927,0.0,0.0,0.0,27,0,0,0,0,0,0,7,0,1,35,12,0,19,8,5,9,8,0,0,0,0,7,0,3,0,13,12,0,0,0,2,2,1,4,2
1342,9.17,"CC(C)(C(=O)N)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=CN=CC5=C4C=CN5)N6CCOCC6",2.4527,145.65809999999982,218.98733824056768,116.5,520.6630000000002,520.2368932640001,10,3,6,2,9,1,11,37,69,0,0,6,4,2,2,4,2,2,0,0,0,0.46153846153846156,22.052585671135745,13.535464880015505,11.346498045990483,8.682989978219943,6.306453107466766,12.718968299087779,10.209748215304364,7.578014151471169,5.151416436467364,-3.12,24.230060966316113,9.63901889620747,4.564433744279306,10.633577208012664,93.66414089172595,16.076156543784446,0.0,18.724621593082546,30.723264851762448,0.0,32.50740155586334,5.817862777835028,0.0,11.336785877934737,9.53140013787187,29.735733545489786,5.733667477162185,25.931156057677168,57.382212095351754,35.60041204546375,11.387855989696924,44.18137395128769,20.35441868275992,19.578335166719985,9.967957041894417,0.0,11.336785877934737,0.0,25.980208536304467,74.03380488447728,40.68285410472387,0.0,11.642267275834955,5.907179729351506,0.0,0.0,26,0,0,0,0,1,1,7,1,1,37,9,1,22,10,6,12,10,3,2,0,0,4,1,1,1,19,11,0,0,0,2,4,0,4,2
1343,9.18,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=C(C(=C4)F)C5=C(N(N=C5)C)C6CC(CCO6)N(C)C)C(C)C",4.411620000000004,144.85799999999983,226.92556734775087,88.05000000000001,534.6400000000002,534.28670058,10,0,5,0,10,0,11,39,74,2,2,6,4,1,2,3,1,2,1,0,0,0.5,23.349155608196735,13.485848756761408,10.90909809297132,7.698184043049624,5.658653636260789,13.485848756761408,10.90909809297132,7.698184043049624,5.658653636260789,-3.5699999999999994,25.694354699471408,9.872408244310353,4.527562545568427,4.736862953800049,72.34688463095686,18.329291342389816,12.740958040736519,50.35325735497791,24.52642128014937,0.0,34.0330914659393,4.39041504767482,5.749511833283905,0.0,13.864140955274918,38.9959359074287,7.04767198267719,58.345259296880684,27.309107894380215,41.86197461404366,39.782603299223204,0.0,18.94073528624193,4.681802935145185,19.040175024714422,10.197363616602075,0.0,0.0,53.77456587873988,49.1283492289547,23.99897946407111,41.62031801743933,5.824404497999927,0.0,0.0,0.0,28,1,0,0,0,0,1,7,0,2,39,12,0,22,10,5,12,10,0,0,0,0,7,0,2,0,15,15,0,0,0,3,2,1,4,2
1344,9.19,"C1COCCN1C2=NC(=NC(=N2)N3C4=C(C(=CC=C4)O)N=C3C(F)F)N5CCOCC5",1.5269000000000001,107.14080000000004,175.6127647686719,101.66,433.4190000000002,433.167393972,10,1,4,1,10,0,12,31,52,0,0,5,3,2,2,2,2,2,1,0,0,0.47368421052631576,16.61638961719673,10.019234621869398,7.185231414822594,5.272816983808745,3.711886305846597,10.019234621869398,7.185231414822594,5.272816983808745,3.711886305846597,-3.1199999999999997,19.820503047028616,8.191861524304299,3.7199532977724865,9.799819461700956,82.21609460812287,9.473725907600098,0.0,12.249849242859117,18.19910120538483,0.0,16.981740716219015,20.677508657322626,5.749511833283905,0.0,23.361083397790445,24.50301373158019,0.0,6.425444744859191,62.406372943402914,24.023505703384757,11.6978511142704,22.93007999720551,24.380072764141758,4.567099647791355,13.764808616296849,14.951935562841626,0.0,6.06636706846161,12.13273413692322,26.1790256236503,31.944228575667935,11.266212550900168,5.824404497999927,17.845017842959482,6.425444744859191,0.0,19,2,0,0,0,0,0,7,1,2,31,7,0,20,8,4,13,10,1,1,0,0,3,0,1,0,17,10,0,0,0,1,4,0,2,1
1345,9.2,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)OC5(CNC5)C)C(C)C",2.8310200000000005,109.19870000000004,169.42596433761796,79.02000000000001,394.47900000000016,394.211724072,8,1,4,1,8,0,8,29,55,0,0,5,3,1,2,2,1,2,1,0,0,0.47619047619047616,17.26774302912184,10.094543807111364,8.326034672682677,5.377810181176339,3.8318657847905726,10.094543807111364,8.326034672682677,5.377810181176339,3.8318657847905726,-2.8699999999999997,18.1771639159835,6.587372961884433,3.1694331628703054,14.790514511606428,49.612987020453744,6.544756405912575,6.923737199690624,32.637456926219755,24.395944776997904,0.0,22.90618848254531,0.0,11.49902366656781,0.0,9.473725907600098,29.632330037138324,0.0,45.88259684480671,19.696394776338067,30.220349274997833,34.40521214911312,0.0,19.357614159397784,0.0,14.6497599770396,5.098681808301038,0.0,0.0,39.827682935685715,31.3945642810478,12.10820789760957,41.049693432912726,5.824404497999927,0.0,0.0,0.0,21,0,0,0,0,0,0,6,1,1,29,8,0,17,8,4,10,8,1,1,0,0,4,1,1,0,13,9,1,0,1,2,1,1,4,2
1346,9.2,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)OC5(CCN(C5)C(C)C)C)C(C)C",4.3419200000000036,127.65500000000006,195.09570428179975,70.23,450.5870000000003,450.274324328,8,0,5,0,8,0,8,33,67,1,1,5,3,1,2,2,1,2,1,0,0,0.56,20.49941367499797,11.932791986084906,10.03670518095184,6.575628957408187,4.774546837239155,11.932791986084906,10.03670518095184,6.575628957408187,4.774546837239155,-2.8699999999999997,21.948635404915393,8.165829676587784,4.121053074392442,9.473725907600098,60.554737580452176,6.544756405912575,6.923737199690624,52.90575294852701,24.395944776997904,0.0,22.90618848254531,0.0,11.49902366656781,0.0,9.473725907600098,29.215451163982472,0.0,72.19273369626193,19.696394776338067,30.220349274997833,34.40521214911312,0.0,14.040825555391454,4.899909730850478,14.6497599770396,5.098681808301038,0.0,0.0,53.675157335066956,43.85722673312176,12.10820789760957,41.049693432912726,5.824404497999927,0.0,0.0,0.0,25,0,0,0,0,0,0,6,1,1,33,11,0,18,8,5,10,8,0,0,0,0,6,1,2,0,13,10,1,0,0,3,1,1,4,2
1347,9.22,"CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN(C=N5)C",3.984900000000003,108.35200000000003,166.22572507786788,70.65,392.48800000000006,392.14193026000004,7,0,3,0,8,0,8,28,48,0,0,5,4,0,1,3,0,1,1,0,0,0.3,16.771940181555678,10.066948009231076,8.230165474432829,5.885984838234511,4.466162000370171,9.25045142830335,7.146543718307165,4.774901443269642,3.42064695825711,-2.9999999999999996,17.122473246135552,6.5578512396694215,2.804736709498614,4.736862953800049,35.906401918592124,13.4684936056032,0.0,24.76646242223051,37.05058492652699,0.0,33.3467871679436,0.0,5.749511833283905,11.336785877934737,4.736862953800049,29.2995199540792,7.04767198267719,26.31013685145522,6.606881964512918,41.927732120228285,39.09629900122751,11.336785877934737,9.303962601591405,0.0,19.63373849798681,5.098681808301038,11.336785877934737,6.06636706846161,25.980208536304467,41.711228183459525,24.322058028974382,12.076831908048447,10.832028194852693,0.0,0.0,0.0,20,0,0,0,0,1,0,6,0,1,28,6,0,16,10,3,8,7,0,0,0,0,3,0,1,0,14,10,0,0,0,3,1,1,4,2
1348,9.22,"CC1=C(C(=NN1C)C)C2=C(C3=CC(=CC(=C3N2)F)OC)/C=C/4\C(=O)C5=C(O4)C=CC(=C5)NC(=O)NC6=CC=C(C=C6)C(=O)N(C)CCN(C)C",6.226740000000007,190.4600999999995,288.0110834329325,133.82000000000002,679.7529999999999,679.291845536,12,3,9,3,8,3,13,50,88,0,0,6,5,0,1,2,0,1,3,0,0,0.24324324324324326,28.895776561597724,15.905557589970892,12.452054608239633,8.688208890429328,5.907963027122305,15.905557589970892,12.452054608239633,8.688208890429328,5.907963027122305,-5.949999999999999,33.93237054494103,13.514617636654398,6.544977440567168,20.10730311561276,83.62814821528315,7.04767198267719,19.664695240427143,37.66728483293155,60.356468487810666,0.0,28.236324525460397,20.559724781113765,11.49902366656781,0.0,28.247752507490382,24.564282726094387,7.04767198267719,13.847474399381248,51.97590350914691,94.2518997936445,22.756403153113265,46.07525677633657,34.89110109826092,14.270877303288827,9.184952231746642,5.098681808301038,0.0,0.0,82.54977501926238,72.39650307941251,29.57780574028771,11.49902366656781,11.57638571270207,5.783244946364939,5.907179729351506,6.031114512338072,37,1,0,0,0,0,4,3,4,1,50,20,4,18,13,9,17,12,3,3,0,0,11,6,4,0,12,17,0,0,0,3,3,0,4,2
1349,9.22,"CC(C)(C1CCN(CC1)CC2=NC3=C(N=C(N=C3S2)C4=C(C=CC5=C4C=CN5)F)N6CCOCC6)O",4.1932000000000045,139.79149999999996,212.68586092843,90.4,510.6390000000003,510.22132345200004,8,2,5,2,8,0,10,36,67,0,0,6,4,2,2,3,2,2,1,0,0,0.5,21.44495158449148,13.391162900331581,11.359053171205236,8.381859196052245,6.32192090383683,12.574666319403855,10.296981374476454,7.447862574061687,5.34896233049109,-2.6599999999999997,23.721459684904772,9.33265368251954,4.469577686666372,4.899909730850478,74.93619157313985,11.281619359712625,11.735126887207288,31.696741342086032,24.395944776997908,0.0,32.63787805901481,10.208277825509848,0.0,11.336785877934737,14.233805396315574,24.83582381463931,5.917906046161393,38.834924862129526,44.29269928352661,35.220789314896564,11.387855989696924,38.40467072508765,19.72727860043844,4.899909730850478,19.342350610516448,0.0,0.0,11.336785877934737,63.89563770860463,30.189281315519285,30.923022637619095,21.17194167513549,11.642267275834955,0.0,0.0,0.0,26,1,0,0,0,1,0,6,1,1,36,9,0,22,10,5,10,8,2,2,0,0,4,1,0,1,18,12,0,0,0,2,4,0,4,2
1350,9.23,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)N5CCC[C@@H]5C6CCN(CC6)C(C)C)C(C)C",5.1795200000000055,147.0969999999998,220.19593002655347,64.24000000000001,503.6950000000004,503.33725893200005,8,0,5,0,8,0,8,37,78,1,0,6,3,2,3,2,2,3,1,0,0,0.6206896551724138,23.021506643159505,14.173548572673395,11.563126997376934,8.507326344922516,6.545427562562996,14.173548572673395,11.563126997376934,8.507326344922516,6.545427562562996,-2.8699999999999997,24.465802424950702,9.78198807364317,4.536050693113054,9.636772684650527,67.54028400452903,6.544756405912575,12.841643245852017,65.24448061761441,24.395944776997904,0.0,22.90618848254531,5.687386274683562,5.749511833283905,0.0,4.736862953800049,29.215451163982472,5.917906046161393,84.9722513835136,31.141060913101125,30.220349274997833,28.655700315829215,5.687386274683562,19.10378206329236,0.0,14.6497599770396,5.098681808301038,0.0,0.0,91.44212548506691,42.620875808114704,12.10820789760957,29.699130788645135,5.824404497999927,0.0,0.0,0.0,29,0,0,0,0,0,0,7,0,1,37,10,0,24,8,5,9,8,0,0,0,0,5,0,2,0,17,13,0,0,0,3,2,1,4,2
1351,9.24,"CC1=NN(C(=N1)C2=CN3CCOC4=CC(=NC=C4C3=N2)C5=C(N(N=C5)C)C6CCCN(C6)C(C)C)C(C)C",4.473620000000004,145.9769999999998,223.23107681066085,91.71000000000001,515.6660000000003,515.3121068040001,10,0,5,0,10,0,10,38,75,1,1,6,4,1,2,4,1,2,0,0,0,0.5357142857142857,23.21726322141015,13.70010026711794,11.073178182895873,7.758984005208185,5.826476913542118,13.70010026711794,11.073178182895873,7.758984005208185,5.826476913542118,-3.53,24.78668544110143,9.650289731429364,4.300756520921208,4.736862953800049,69.71815003386193,13.592428388589765,6.923737199690624,64.01467141277224,24.65689778330084,0.0,34.163567969090764,0.0,5.749511833283905,0.0,4.736862953800049,43.979914428375906,7.04767198267719,72.00667335467502,19.696394776338067,36.17523027614923,39.91307980237467,0.0,14.203872332441883,9.665781456092393,14.6497599770396,10.197363616602075,0.0,0.0,54.00508565021771,55.61752179643183,29.69290745891957,29.699130788645135,5.824404497999927,0.0,0.0,0.0,28,0,0,0,0,0,0,9,0,1,38,11,0,22,10,5,11,10,0,0,0,0,6,0,2,0,16,14,0,0,0,3,2,1,4,2
1352,9.26,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=C(NN=C5)C6CCCN(C6)C(C)C)C(C)C",5.068220000000005,143.56169999999983,217.4365152287224,89.68,500.6510000000003,500.30120777200005,9,1,5,1,8,0,9,37,73,1,1,6,4,1,2,3,1,2,1,0,0,0.5,22.400186299599863,13.443089452048987,10.848674732407051,7.615382409989374,5.670282153847633,13.443089452048987,10.848674732407051,7.615382409989374,5.670282153847633,-3.4599999999999995,23.909733465577652,9.445729195178568,4.348772334149254,4.736862953800049,65.15105038607058,6.544756405912575,6.923737199690624,64.01467141277224,30.59278834861098,0.0,34.0330914659393,0.0,5.749511833283905,0.0,4.736862953800049,39.412814780584554,0.0,72.00667335467502,19.696394776338067,42.11112084145937,39.782603299223204,0.0,14.203872332441883,5.098681808301038,14.6497599770396,10.197363616602075,0.0,6.06636706846161,71.70127127883792,42.00056716852842,18.305051469222647,29.699130788645135,5.824404497999927,0.0,0.0,0.0,28,0,0,0,0,0,0,8,0,1,37,10,0,22,10,5,10,9,1,1,0,0,5,0,2,0,17,13,0,0,0,3,2,1,4,2
1353,9.27,"CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)N5CCC5C6CCN(CC6)C)C(C)C",4.010820000000003,133.268,201.10110368336362,64.24000000000001,461.6140000000003,461.29030874000006,8,0,4,0,8,0,8,34,69,1,1,6,3,2,3,2,2,3,1,0,0,0.5769230769230769,20.737049592783332,12.70786274004694,10.383132718463274,7.732905723968324,5.7529987045866084,12.70786274004694,10.383132718463274,7.732905723968324,5.7529987045866084,-2.8699999999999997,21.6491804757691,8.412093979736037,3.6812695412861296,9.636772684650527,68.54611515805826,6.544756405912575,12.841643245852017,44.97618459530716,24.395944776997904,0.0,22.90618848254531,5.687386274683562,5.749511833283905,0.0,4.736862953800049,29.215451163982472,5.917906046161393,58.662114532058396,38.188732895778315,30.220349274997833,28.655700315829215,5.687386274683562,19.10378206329236,0.0,14.6497599770396,5.098681808301038,0.0,0.0,78.22150144543684,36.579034978966746,12.10820789760957,29.699130788645135,5.824404497999927,0.0,0.0,0.0,26,0,0,0,0,0,0,7,0,1,34,8,0,23,8,4,9,8,0,0,0,0,4,0,1,0,16,13,0,0,1,2,2,1,4,2
1354,9.27,"CC(C)N1C(=NC=N1)C2=CN3CCOC4=CC(=NC=C4C3=N2)N5CCCC5C6CCN(CC6)C",3.4875000000000025,130.94300000000004,200.3207516643101,77.13,462.6020000000004,462.28555770800006,9,0,4,0,9,0,9,34,68,1,1,6,3,2,3,3,2,3,0,0,0,0.6,20.39136996946983,12.636844143610299,10.195907556978193,7.650942621701378,5.825779575900604,12.636844143610299,10.195907556978193,7.650942621701378,5.825779575900604,-2.94,21.583802536537824,8.686165772153519,3.7550337905323743,9.636772684650527,73.53009367900547,6.544756405912575,5.917906046161393,45.57260172023325,24.787374286452305,0.0,22.90618848254531,5.817862777835028,5.749511833283905,0.0,4.736862953800049,34.19942968492968,5.917906046161393,58.15919895529379,38.188732895778315,24.787374286452305,28.655700315829215,5.817862777835028,19.10378206329236,0.0,19.63373849798681,5.098681808301038,0.0,0.0,65.58585173174902,37.08849227589626,12.10820789760957,36.01990914324478,5.824404497999927,0.0,0.0,0.0,25,0,0,0,0,0,0,8,0,1,34,7,0,24,8,4,10,9,0,0,0,0,3,0,1,0,18,12,0,0,0,3,2,1,4,2
